Est Dia in M(max),Relative Velocity km per sec,Miss Dist.(Astronomical),Orbit Uncertainity (categ),Minimum Orbit Intersection,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Perihelion Distance,Mean Anomaly,Mean Motion,Perihelion Arg,Est Dia in M(max)_raiz2,Miss Dist.(Astronomical)_raiz2,Minimum Orbit Intersection_log,Semi Major Axis_log,Inclination_squared,Perihelion Distance_squared,Mean Anomaly_raiz2,Mean Motion_cuarta,Perihelion Arg_squared,Dataset,Hazardous
311.9176705226,2.2995102854,0.3508291764,0,0.312635,0.1948612818624123,1.604868937396602,2.453505617765841,344.6983518868085,1.292142119034333,272.4656470342676,0.4847800252840796,99.17890369508362,0.7387478303303813,1.550935967252853,1.242028177927059,0.6376530749071493,0.04979296559788054,25.051914923162695,1.592126449821289,1.8312197253083247,0.9182718182246516,train,0
375.0075217981,14.4133786628,0.1830525893,1-2,0.0444529,0.3273990812523136,1.012557364359228,20.98149575212344,162.6391693320454,0.6810470135527529,213.0383926883866,0.9673299155468508,244.6385395892109,0.8105053813092522,1.120059907238767,-0.7084435475817189,-0.27588892122911784,3.6768409134769353,6.152131854377909,1.40783675425199,43.748048417718145,5.5868180322739605,train,1
748.2383760735,16.0017228546,0.3641479806,0,0.365406,0.1569587318515895,1.514698274790169,32.00938486813397,15.10021444205947,1.276953154441314,68.70620276580267,0.5287067776030304,61.5733236642342,1.1465552749992145,1.580114895634754,1.3979976475358555,0.5420520030806414,8.561465287978567,24.427644962172362,0.7995350651014812,2.7821458779979302,0.35394534299391317,train,0
311.9176705226,7.8874296581,0.1378466808,3-9,0.0299252,0.370155231315332,1.370337416704419,2.93418139832058,162.9653561626188,0.8630998532441402,294.2949276730586,0.6144164003591904,207.7924254121958,0.7387478303303813,0.9718245755267193,-1.1040967330568967,0.36697248970228324,0.07134277372172304,10.449252186778063,1.65467468355666,5.649108175525003,4.0306618142267405,train,1
783.5017643338,7.9524044024,0.2697244303,1-2,0.0215286,0.1290438595815365,1.061197120692007,15.08972042172532,215.4436355173162,0.924256148461097,301.4816144786948,0.9015918546528368,61.17301359257869,1.1733399375912088,1.3598022306685198,-1.4333245951447586,-0.16022878964773585,1.9008474332636807,12.1466718180966,1.6747559023965615,32.081624061379145,0.3493583092411089,train,1
271.6689340891,15.9435710326,0.0066216662,3-9,0.00642857,0.5258918731311081,1.254044857262044,4.860638384688071,19.03009343321831,0.5945528582860745,187.6033708785347,0.701834101903966,95.65268973588032,0.689076240428413,0.21047887760165065,-2.6411950544065643,0.19957316014065585,0.19649112384842188,4.50706255172762,1.3211274729165703,10.424293458288389,0.8541381717594656,train,1
59.4346868419,11.128760216,0.2783118462,3-9,0.00220107,0.4649434505734235,1.23916438700718,4.303144660751914,119.2178760702092,0.6630230210843606,148.4540805181909,0.714513911096957,93.14995284270434,0.31756595184540237,1.3812920492825123,-3.710926181422008,0.1759798509258187,0.15389220114028296,5.788258855540632,1.1752297629965311,11.310076206003744,0.8100277059912009,train,0
494.3561926196,13.6376401654,0.4653347994,1-2,0.0511177,0.5147876322815463,0.8938575799171852,21.09358036965412,12.96137180959469,0.4337107527547043,85.1151305460568,1.166276655939104,218.6192689166658,0.931248219272021,1.7862969767635186,-0.568763366475502,-0.6314589739512271,3.7162550004473083,2.12704376234517,0.8898940896728047,98.77238924691869,4.461625370241105,train,0
494.3561926196,10.6505468945,0.2492533745,1-2,0.0847619,0.1741189211272803,0.9806683634597564,10.053773306079,247.0777254559371,0.809915446030488,337.5635340306094,1.014894330079803,211.4540997314136,0.931248219272021,1.3071496962120301,-0.06310213359003708,-0.35969221766851883,0.8430545986127753,9.076904822006028,1.772141033006324,53.98774339344636,4.173966003130061,train,0
284.4722965033,5.5629465078,0.4445144049,1-2,0.0937173,0.1932314176783313,1.36071820387192,3.872223248079328,233.3261002681084,1.097784696277036,269.0498260543736,0.6209430657899567,340.6088718177492,0.7052565971885577,1.745863342995223,0.03732666625400831,0.3541408737224015,0.12452686647802202,17.658226231295146,1.5821152431972056,5.933555924177345,10.829870238240481,train,0
815.5300698437,7.4158346271,0.45615388,3-9,0.377881,0.3406199428471033,1.823646607171617,20.29744738263527,73.42763812296373,1.202476204063507,126.2855814641462,0.4002147120317788,76.86287316792576,1.197148144923844,1.7685813853206385,1.4315672850921415,0.8374959132867508,3.4408525540205197,21.480623594287504,1.08394073198869,0.7053733229244447,0.5515369409844283,train,0
342.0109247198,26.3259464942,0.4040564537,3-9,0.0667857,0.4373989530511649,1.442414905197316,24.56842188077443,151.7319137192872,0.8115041357986146,317.5623087461238,0.5689430172598158,97.07781956847644,0.773805967264081,1.6644868181317467,-0.3014371725420134,0.4582144319680876,5.042403850705229,9.116499409427561,1.7188394015826327,3.9407666597183586,0.8797784632372234,train,0
49.435619262,9.3234492112,0.0143833885,3-9,0.00587239,0.3325162101893322,1.135654993431338,3.694289300325845,141.8598914946841,0.7580312989329586,24.47833967377459,0.8143937867915368,279.5536454232508,0.28849398342418897,0.312318921164899,-2.731582926083598,-0.005623246105830224,0.1133074821257369,7.831167602255077,0.47728047522794664,20.406374889657442,7.295307006743221,train,0
899.5803881691,14.813010507,0.2912168265,0,0.0325033,0.491185927774104,2.008314875254585,7.788701810418792,348.4031213241186,1.021858869990128,203.5993854447466,0.3463030897372337,173.3044803530812,1.2574850824835337,1.4129719734358657,-1.0214745098810714,0.9797756612335261,0.5055801363893165,15.120192910417629,1.3762963217310116,0.3320038876936499,2.803750554852893,train,1
247.7650126055,12.2563917835,0.0546716393,3-9,0.00167506,0.5649050127461146,1.890231489416014,3.784386748686066,105.5143672770337,0.8224302457943534,339.9646076748937,0.3792552340832935,243.3588285529781,0.6578031385605887,0.6114748470466762,-3.9830303223267807,0.8911599394413109,0.11892227203551684,9.391142802879369,1.778432302781119,0.5350532305001584,5.528522121377755,train,1
156.3291544087,6.4596313483,0.1563432108,3-9,0.14386,0.4596851665162324,2.129783411925253,7.678676207140154,160.2074470041971,1.150753569570883,236.8835503493315,0.3171034110103759,162.1923904614339,0.5211390013824206,1.0350461192741278,0.46585855327324244,1.0634124115448442,0.49137276014956555,19.545407382409067,1.4845336186502425,0.2061768277783463,2.4557373727440868,train,0
21.5794304844,12.5265347443,0.373472573,3-9,0.00396247,0.3601241569688025,0.9297454068141836,0.4952217100602064,323.4926064565487,0.5949216259896094,281.3559795432977,1.099405769232182,264.2658160994401,0.18477930867832837,1.6002266667723575,-3.1244059816084215,-0.510040055482503,0.0019413120539818112,4.513534134046439,1.6178921395118084,76.48961856890088,6.519223164825479,train,0
45.0858206172,3.8220567312,0.0870503169,3-9,0.0876932,0.3818001408334101,1.749768035984276,0.8356360656174266,105.8201179623051,1.08170635341968,30.49083906355879,0.4258271577542302,75.06535921825284,0.27488906673802593,0.7720129083444464,-0.029106671312690933,0.774376144164394,0.005653666331414653,17.10433640252404,0.5326649998784344,0.9652721231036173,0.526043235377758,train,0
179.4898847799,7.9055902618,0.2582561131,3-9,0.0629166,0.08304171744278538,1.113856715797869,14.42883020903167,257.6305000334739,1.021360141132834,264.5954598144637,0.8384170130067539,287.0378725630641,0.5589251987972932,1.3305618605806087,-0.361109703139618,-0.04846494104481694,1.7378476738789923,15.104172151990419,1.5689642705369324,23.23562932726178,7.691151746705591,train,0
28.4472296503,3.0209512068,0.0749716319,3-9,0.0376738,0.09991692661055757,1.121779464128334,2.427118889958919,298.0422246342689,1.009694707737793,171.8091178065685,0.8295505314796467,132.0263553535771,0.21504683366629762,0.7163447870984093,-0.873880655793708,-0.032680672007599706,0.0487218809577071,14.731863627191496,1.2642946876450092,22.159250480250453,1.6272206216449578,train,0
2060.8196123208,24.4638333374,0.4793818498,0,0.375572,0.5036969192312907,1.234758600037682,23.89340173752436,312.4480961375718,0.6128144972043599,23.85256875539582,0.7183415449328022,348.4316193993977,1.9045965909055504,1.8130672969317454,1.4254382643793526,0.16888622236968537,4.7689817834932935,4.8331177981725615,0.47114222268827916,11.588227421324454,11.333035877441043,train,0
392.6810818086,15.7194563368,0.0305566892,1-2,0.0287327,0.3198292493628673,1.190598312793419,23.30995717448816,49.75422713904511,0.8098101481200036,152.33398664027,0.7586757099275072,292.0808495992504,0.829494756011744,0.456600827598002,-1.1447521593466523,0.09485859225267498,4.538793527966451,9.074283548849685,1.1904874849523,14.841384251456192,7.963774646037902,train,1
494.3561926196,11.3508847507,0.260587409,1-2,0.0906871,0.6042344362209264,1.42318441825118,5.757032313972039,96.44624130787687,0.5632473836507712,346.4569184487106,0.5805134729080323,343.4988284792796,0.931248219272021,1.336557688272597,0.004461466274831683,0.4346734436898256,0.27588493333573394,3.974603029907023,1.7953329986914952,4.332422107729693,11.01442393763119,train,0
450.8582061718,38.3208697077,0.4493071218,3-9,0.0213337,0.7200468651084064,2.218976516484903,34.09358843219908,283.597112738996,0.6212094320407764,346.9701102330984,0.2981775999410329,88.67032573171103,0.8891430994497619,1.755253425481624,-1.4424159409011315,1.1206577015763923,9.713173397010356,4.986826528910957,1.7966621525872215,0.14643483730952253,0.7339945235081909,train,1
179.4898847799,9.6896804991,0.3307879207,3-9,0.0267638,0.2485058764834487,0.8353618517513848,6.888271489046621,193.6607241404414,0.6277695226010702,194.8764387286438,1.290898559093832,345.70375765939,0.5589251987972932,1.5059644159369387,-1.2157199423294789,-0.8677185310613728,0.39526137345688417,5.108614551505539,1.3464919019837178,152.87596375173834,11.156280181869741,train,0
567.5968528656,10.4917310696,0.1620130605,0,0.0153549,0.5722897136644658,1.964406312621457,7.883956698325437,140.4855051008781,0.8401967864506545,255.0829185097833,0.3579786222950655,313.4240841041482,0.9981385680300489,1.053666437341961,-1.7711421554791205,0.9477343906312651,0.5180437292011257,9.846432288685394,1.5405038203050307,0.39576445810667066,9.170158272791937,train,1
54.2050786336,9.0077180216,0.1869977401,3-9,0.0131896,0.323126436637329,0.8503284054878545,14.59722741209398,21.33642537752565,0.5755648178510623,105.0769572295592,1.256967484191494,321.8694958023499,0.30270950105318384,1.132075999105885,-1.9230736954120973,-0.8017559808515149,1.7786870251083464,4.180111699474802,0.9887466364450936,136.3660128274235,9.671002385413383,train,0
247.7650126055,16.2106690698,0.2507376823,3-9,0.0355628,0.1113940636425484,0.9603119316762836,30.57608895198857,343.8196178094898,0.853338883242437,247.1242240436982,1.047334926273359,145.0364873871033,0.6578031385605887,1.3110385116618561,-0.9315344239905593,-0.417111172803161,7.811604248545483,10.190148875477375,1.5162819235676916,61.93620968838084,1.9637115333624275,train,1
71.4562101727,10.6699354848,0.0140353594,3-9,0.0070155,0.385057970927228,1.452004592422106,10.89196483118362,268.011676130522,0.8928986502870333,334.4096996070217,0.5633160028237292,58.28620373563531,0.3493297267757817,0.30847332656030735,-2.553915773053285,0.4697497546671372,0.9896903119872782,11.26037970626381,1.763843292041984,3.760196213441925,0.31716501714214085,train,0
89.9580388169,11.4976460297,0.3548887329,1-2,0.00702408,0.00752235509936797,1.015422525355288,11.23221987664612,120.8431101168368,1.007784156543668,204.6266851157035,0.9632386138443728,15.57689542286544,0.39323444298407934,1.55988750092963,-2.552694726141074,-0.26869219542017075,1.0525688374773443,14.671330139314989,1.379764007564037,42.94111260924848,0.022659784766734987,train,0
65.1688382168,5.7549580308,0.0130344979,3-9,0.00552681,0.344348652220014,1.515774857859465,5.436935534115318,170.6809057232388,0.9938198284865744,33.35001463838995,0.528143604567704,350.0169086587694,0.3330950028806013,0.2971369311018608,-2.79215973425487,0.5432490466769487,0.24599117635624093,14.23267166654491,0.5570739811342842,2.7680080686202304,11.436395230026413,train,0
51.7654482198,19.9756483644,0.0165859042,3-9,0.00811303,0.6849597739124197,1.999340778226058,1.941875340854919,310.7595254659212,0.6298727707984562,18.406439716664,0.3486372907940403,72.72599329293178,0.29552355183021184,0.3356357048836134,-2.4087005869277576,0.9733099630774349,0.03110119582446535,5.147972382341593,0.41389453722007796,0.34408545003354035,0.4937679608795965,train,0
941.9763057186,13.9329582529,0.3755482963,1-2,0.234375,0.586111914502141,1.665481921354667,21.31193327166647,163.9848655793731,0.689323123860779,344.4073489471346,0.4585579103657146,24.65272626080445,1.2868467553856613,1.6046693948973672,0.9539216406474964,0.6971354860831424,3.7936412861400592,6.322927740032655,1.7900148231149342,1.3947782625524598,0.056748374514175345,train,0
43.0566244241,6.6887132612,0.0392663787,3-9,0.0363903,0.441683775071921,1.838368470788031,6.723283587558233,354.7518599835834,1.026390944637179,5.09251814558371,0.3954169022242226,168.8188972367241,0.2683064530379232,0.5179079781319716,-0.9085367706499468,0.8496114317914814,0.3765174573792742,15.266166784746353,0.2178231165083297,0.6632352670595215,2.660494508236123,train,0
494.3561926196,16.4424126322,0.3579744298,0,0.0178569,0.3335974049941713,0.743386312961565,22.22460428241878,282.6948192245282,0.495394568049402,276.6418210019546,1.537737597086458,340.112667870014,0.931248219272021,1.5666574097440855,-1.6202503643472306,-1.4107832759584331,4.125732965421443,2.935381848046912,1.6042812473569585,322.21903046929447,10.79833931582099,train,1
430.566244241,16.2963937166,0.3476444885,3-9,0.317633,0.6684762253517154,3.658775050392048,25.7678659250497,226.251972167104,1.21297091529494,86.98717816992135,0.1408317287860733,224.4775272891743,0.8688031932471045,1.5438772357423687,1.257888079600362,1.7615265050918683,5.547050292003758,21.88443235553344,0.8996263015749384,0.0006442753683474127,4.703938221822796,train,0
748.2383760735,30.8864320278,0.2977959,0,0.0439791,0.659355624356696,1.198040028017575,17.41337888169895,326.5187742358735,0.4081055973397332,15.45595529132799,0.7516178421411654,128.7981234630902,1.1465552749992145,1.4288523842186152,-0.7191575397561479,0.1077236709921063,2.5319442243794237,1.829653664696675,0.3792885539009296,14.228017266385978,1.5486197991590351,train,1
98.6370281305,10.0914278515,0.4037135362,3-9,0.000348636,0.2517325152851436,0.8416159161070113,16.98444648793923,323.370546871452,0.6297538246413829,21.85245296363499,1.276536284888081,37.43206542213817,0.4122215093340773,1.6637800682718529,-5.5369682257871276,-0.8396237721358555,2.408651200055329,5.145742528092986,0.4509629268898687,145.71472967572663,0.13081869656788317,train,0
78.3501764334,8.9727242089,0.149357886,3-9,0.142656,0.2771348172193036,1.447391176719582,15.91669559428983,332.2622890011958,1.046268687514568,34.60391915781199,0.5660114185816287,122.9713771528031,0.3663046748225365,1.0116345381259182,0.45745449536711524,0.46421693746702175,2.1150997956786024,15.914693126393002,0.5674475455773252,3.845899435763958,1.4116755944268753,train,0
37.5007521798,19.3150933225,0.4902378413,3-9,0.0049984,0.4295900088509362,0.9115798913647466,5.769826004149908,65.78766981731296,0.5199742777650297,90.1487744804628,1.132431572726304,231.9349347361583,0.2493959726925492,1.8334884781980618,-2.8925195640770323,-0.5696569309374386,0.27711534960880907,3.2936831086508866,0.9158276992327772,86.96127530235684,5.021665488395608,train,0
783.5017643338,11.9200165078,0.3064980455,0,0.233191,0.2822307254486634,1.423905009305708,22.81163393068277,182.213576535154,1.022035265559373,95.0393914643183,0.5800728607693835,267.132152473681,1.1733399375912088,1.4495901992143765,0.9488572551175485,0.43556562149817146,4.346696656375128,15.12586133052172,0.9403396478916001,4.316994152585876,6.66140864319053,train,0
54.2050786336,13.9926853797,0.12948667,3-9,0.0304341,0.4971193535497835,0.7062119861662473,9.525145882038128,193.100775233195,0.3551403401341737,216.4517670067637,1.660739240280543,351.878132063086,0.30270950105318384,0.9418584173556849,-1.087237870147083,-1.75541930721909,0.7566174713767505,1.2855302478485044,1.4190699610518072,446.1251486483975,11.558344025402416,train,0
41.1187571041,4.8238986328,0.4017865719,3-9,0.00120536,0.3500664333192877,1.365936091394591,0.6544971567741348,214.1302323153935,0.887767715737998,313.2636057069759,0.617388454151796,119.6465718765472,0.2618656851582447,1.6598030154862824,-4.3104880699812185,0.3611217365684689,0.003436996019378395,11.11855431564076,1.7071664506751503,5.777338342408099,1.3363740265543007,train,0
259.4418179074,4.4347191559,0.4854786775,0,0.177955,0.2594904787285975,1.602333024850909,5.753529724319114,129.1850197964802,1.186542861149705,7.57943094403214,0.4859313271749511,147.7655723352698,0.6732612165847847,1.8245641624398452,0.6785393786702734,0.6350856661192256,0.27554855374543996,20.874738886754606,0.26567480440988944,1.8524722559309466,2.0383055429633212,train,0
113.2504610618,10.60314048,0.2779260683,0,0.0361478,0.07676250405768589,1.074678738223025,8.704056817613212,313.2112436964442,0.9921837072194716,311.4562138365164,0.8846797545585416,79.61515862370014,0.4423538181887967,1.3803338259805835,-0.9152216527549736,-0.13040459529872647,0.6316273409684201,14.181712251595973,1.702234649694709,29.501508783422725,0.5917408694271536,train,0
820.4270648822,16.4542708163,0.3620411411,1-2,0.259634,0.4299571222694775,2.176538684916249,29.82671361671433,266.7543357628435,1.240720375441465,174.7305212168438,0.3069407062699195,173.4104060457109,1.2007467156014586,1.57553519766908,1.0562692986603546,1.0938287868408212,7.433230382014195,22.970274580092884,1.2749978008521554,0.17219901881090108,2.8071789035564425,train,0
156.3291544087,13.3785894021,0.3181141348,1-2,0.0031712,0.495415446276373,1.078100163913362,13.34269374393799,75.18415322045496,0.5439926900775929,305.7529191276701,0.8804717087148739,294.3831255213416,0.5211390013824206,1.4768184161227231,-3.3467255791830643,-0.12297509864967239,1.4858353050190833,3.6637279811554615,1.6865776112123143,28.884468693976224,8.08981406229429,train,0
342.0109247198,6.3415247058,0.3056419138,3-9,0.301639,0.5463755470551944,2.837262890938804,11.02015107446526,46.46611819602533,1.287051826762712,101.6739564647298,0.2062313606273029,336.6136253530119,0.773805967264081,1.4475631545406316,1.2062235526167635,1.4468484890466946,1.0131515610952089,24.841825212461014,0.9726053620849551,0.015043409706478992,10.577300134147722,train,0
247.7650126055,7.6602907257,0.4660220136,3-9,0.0118873,0.2665291322215915,1.217696251228673,5.350606603447778,332.5034193512892,0.8931447260792097,102.2393899283305,0.7334924034514959,115.3149078058937,0.6578031385605887,1.7876159694315399,-2.0269738884287465,0.14092980247065695,0.23822236315083012,11.26720413322828,0.9753058588610218,12.739869094317367,1.2413645961449171,train,1
986.3702813054,18.8237354381,0.3414146734,0,0.0158613,0.7764687823449055,1.365744528584471,11.78492560218144,317.2586066299556,0.3052865374802698,110.8202994449537,0.6175183534248375,59.21845898892936,1.3168907277203397,1.5299749437842378,-1.7387090983832936,0.36086631000387986,1.158835340464757,0.8608742621035015,1.0154069352376724,5.782992221291531,0.32739130233502467,train,1
2157.9430484443,9.328061686,0.2974750582,0,0.0331798,0.4061499819246546,0.9287966941299322,4.713586625633988,311.9598155095754,0.5515659335973813,286.359312905382,1.10109066944669,82.5861756257242,1.9490072766756559,1.4280820398742626,-1.00087924547091,-0.5130671921858694,0.18474992687486366,3.7844909727397953,1.6322137955249405,76.99970512706963,0.6367271956774414,train,1
358.1294030194,14.2519115825,0.3754473905,0,0.0251613,0.298940661947774,1.164543014531287,28.05590626610807,92.84124882123471,0.8164137549006482,252.1847743835131,0.7842793350545382,267.3293825244826,0.7919457322772802,1.6044537078927492,-1.2774464937599068,0.04846397719957453,6.576437718551386,9.239405459410792,1.5317278056676784,17.23423118826711,6.671248702310056,train,1
21.5794304844,8.4117460397,0.0152553984,3-9,0.015154,0.5206541690039566,2.101845275730215,6.403326414090904,169.8817922665997,1.007510770320008,5.363486055584168,0.3234468749914228,160.1139393220177,0.18477930867832837,0.32175252096622536,-1.7843062600345236,1.044785780697985,0.3414654235733755,14.662678421927385,0.22353472368941388,0.22978973455259374,2.3932027559881988,train,0
651.6883821679,14.6506071817,0.49345027,0,0.00864628,0.6596701710312648,1.039069958449247,1.660280612530236,211.1661458545495,0.3536265012455829,339.0708464948791,0.9305439520983694,111.2704877710451,1.069793564487352,1.8394879026379642,-2.3450957524255873,-0.21119290542217395,0.022681493332276797,1.2713861173774605,1.77609308216756,36.88689911480783,1.1558177676367891,train,1
297.8790627982,24.2514120986,0.0702973713,3-9,0.0702395,0.6539017577920003,1.168208553017958,25.04437807679696,303.6324157389101,0.4043149267318661,51.64877814261619,0.7805909313898355,50.00586362659157,0.7218108675474681,0.6936040895541872,-0.2510204571557305,0.05512247171610624,5.239774869320369,1.7875292464368502,0.6932301699082917,16.872843588128596,0.23345548023821266,train,0
517.6544821978,15.0199277097,0.4182299132,1-2,0.146965,0.703031263162441,1.357925672885148,11.25159614775946,170.4874230953698,0.4032614717959948,111.2875339810129,0.6228594747237671,14.70906804825997,0.9530357590570977,1.6934401697404036,0.48721138875553865,0.3503847098136801,1.0562078132317638,1.775909676857457,1.0175450899253096,6.019080953234116,0.020205777970295914,train,0
542.0507863358,23.2942615396,0.3629725536,0,0.14527,0.7618686952377934,1.449262747988161,38.852493944542,170.1279460009149,0.3451148291216817,36.70660722586722,0.5649153558081697,224.5069680829373,0.9753286017834065,1.5775614755426097,0.47561155862386256,0.4664651833138095,12.615236815802508,1.1933163925693082,0.5844299766975084,3.810874293097636,4.70517215058461,train,0
32.6617897446,23.4294561672,0.4584011593,3-9,0.00155558,0.3751314373789389,0.7685044424731997,10.61402197650685,189.4290073641288,0.4802142663361282,96.17078023053992,1.462966900499176,206.3336353841463,0.23167135408306438,1.7729341193458084,-4.05671271188328,-1.2309841608871475,0.939763915048465,2.724400154063793,0.9459197450642822,260.7812798272522,3.9742675240453003,train,0
54.2050786336,6.6872246859,0.3690592182,3-9,0.0298815,0.2989735372353766,1.334045204214068,9.89194257060141,5.791959180908499,0.935200990678298,38.26665951457403,0.6396586173739113,301.198973910667,0.30270950105318384,1.5907394050266976,-1.105557767603053,0.3176740775982403,0.8160968561411467,12.46392173986546,0.5967175556981676,6.8089564670669525,8.46875292885792,train,0
17.1411509231,10.6986739106,0.139834234,3-9,0.000237267,0.2200000019715874,1.126798091359249,0.07846879720065604,217.9966609025289,0.8789025090386334,269.3325259854533,0.8240146250942648,83.1436168892526,0.16224272325043074,0.9788139160271857,-5.912655198775828,-0.02280957757503205,3.538699771609725e-05,10.875627117735387,1.582946193161024,21.50644334997199,0.6453514246357245,train,0
411.1875710413,8.4126262358,0.1557485712,0,0.0505078,0.3009269177868669,1.010260010408667,13.05216300682719,252.3100536763927,0.7062455793130589,261.3521356091909,0.9706313856009258,123.7544397406751,0.84892392581017,1.0330738221942213,-0.5807647577738743,-0.28169707543614797,1.4217693605724318,6.679439421021572,1.5593189734302724,44.40745187687411,1.4297109929382261,train,0
