scaler__Est Dia in M(max) scaler__Minimum Orbit Intersection_log,encoder__Orbit Uncertainity (categ)_1-2,scaler__Est Dia in M(max)_raiz2,scaler__Perihelion Distance scaler__Mean Motion_cuarta,scaler__Est Dia in M(max) scaler__Est Dia in M(max)_raiz2,scaler__Minimum Orbit Intersection,Dataset,Hazardous
-0.12298864362362427,0.0,-0.597914485817449,-0.14677287368807962,0.2459242310581532,0.3865471847352051,train,0
-0.019677025189923814,0.0,-0.15439639559565518,0.13671113382573985,0.021392067582235264,0.15352167914248394,train,0
0.04471615159049102,0.0,-0.6913572204940439,0.11697984340464754,0.30770137189710883,-0.08388846722852515,train,0
3.6309923970191917,0.0,1.9468489690941506,-0.008399158247077201,7.163021044319254,3.094065686847112,train,0
-0.06721699589183817,1.0,0.268093843297155,-0.005530697925801572,0.07884178870431577,-0.16798008383673935,train,1
0.1575788156262792,1.0,0.42698032499742933,0.10611433113468126,0.21366750800822779,0.4147050054690447,train,0
-0.1522167492170533,0.0,0.36123382226646156,0.13614065781746112,0.14888017061935915,-0.23756815144410048,train,1
0.036318232003010764,0.0,-0.15439639559565518,-1.7337590648734127,0.021392067582235264,-0.18649771409922525,train,0
-0.34060807671141347,0.0,0.5314285848731829,-0.0040280925118309175,0.3449210427599251,-0.2937991473369091,train,1
0.2343553192909632,0.0,-0.5544733017429347,-1.9203584240066154,0.21779564292559525,-0.31416393214434507,train,0
-0.0,0.0,0.0,0.05920418100011577,0.0,-0.1037425570675763,train,1
0.3202053479258055,0.0,-0.4816765299791187,-0.025205580208677563,0.17233860120385705,-0.37223173701184187,train,0
0.2864181117470973,1.0,-0.41311998492529856,0.3301803902699754,0.1322986702072026,-0.3721510415637987,train,0
0.3733720927485179,0.0,-0.5070268038511981,-0.07763669030640984,0.18787789069019636,-0.3862329615511583,train,0
0.32865280646245326,0.0,-0.5656940519084042,0.12820190130518166,0.22500377317035675,-0.3619093972576714,train,0
1.0761624161113668,1.0,0.9822420182170739,0.08182046509323648,1.3837679428513492,1.7660988829605635,train,0
0.04854573896909547,0.0,-0.6081931367615062,-0.11747910464830658,0.2526563607875359,-0.09595986671143474,train,0
-0.22690185566059023,0.0,0.42698032499742933,-6.2459362667108715,0.21366750800822779,-0.27026767752293185,train,1
0.3367017613205059,0.0,0.3294733688027077,-0.24616798190721823,0.12222288100876291,2.5491456910229604,train,0
-0.027728623942393376,0.0,0.7631790102670789,-0.08281549831820414,0.7751048745971048,-0.024586717980695137,train,1
0.6977548455552894,0.0,-0.38347197026810537,-1.6304209566944314,0.11605018996175251,-0.4349340187743885,train,0
-0.18190937120581563,0.0,-0.45517040737870285,-0.08949285387919621,0.15648709975737207,0.9034758294560957,train,0
0.4501986877200081,0.0,-0.6377215635399943,-1.414486751726781,0.2721132220379363,-0.3912026913530783,train,0
0.8278923320241238,0.0,0.805002852585695,-0.07402769350052542,0.8751891845179508,1.7549632873331658,train,0
0.07909621474320154,0.0,-0.5544733017429347,-12.351776129544428,0.21779564292559525,-0.15197830816067984,train,0
0.7236517816274353,0.0,-0.6182502976193397,-0.016558177434054255,0.2592656355152083,-0.42687647483157876,train,0
0.015015426112637668,0.0,0.024137553184114993,-0.19027005806920982,0.0005719661999906486,1.2354651791617641,train,0
0.03276250994656151,0.0,-0.33642082934343664,0.17431692044155334,0.09183436508872218,-0.09824059470099887,train,0
0.9439841578391672,1.0,0.8477981186460789,-0.2600414810635842,0.9852443123043145,2.003661391366339,train,0
0.23562979812509313,1.0,-0.21339896682730058,-0.30823176073464004,0.0395969687178198,-0.40838762406454876,train,0
0.168918851638734,0.0,0.18113664861540688,-0.29387107855628913,0.03464351362085345,2.398721099414346,train,0
-0.0,0.0,0.0,0.00631325747335426,0.0,-0.32641214682809516,train,1
-0.7635959304913289,0.0,1.0291552230123446,0.16184474600452,1.5425752760196199,-0.2890364229908667,train,1
-0.6222669736454487,0.0,2.016195577905481,-1.1053727577514394,7.815550749775514,-0.12615482428048905,train,1
-0.06524481919556775,0.0,0.20946161515187361,-0.006467058546321609,0.046912275541782046,-0.20156932895809757,train,1
0.2437360076861381,0.0,-0.73861949934948,-0.11043093892098228,0.33903049934424656,-0.2956886246692944,train,0
-0.6526449561509117,0.0,0.6433167694966844,-0.7385824847552936,0.5273232688988533,-0.35689414694659893,train,1
0.01973746809814108,0.0,0.09994709304720195,-0.15090907859587901,0.010164423542870909,0.22239402138899625,train,0
0.29750127820115363,1.0,0.4610012362316811,0.1258126849558271,0.2524882152135919,0.9440022496912788,train,0
0.32111753335770366,0.0,0.4958111703055763,0.20679500088756012,0.2961001705847245,0.928060666424016,train,0
0.7008809114029871,0.0,-0.6653982852957606,-5.238043016873687,0.29045688627701893,-0.4235826333614544,train,0
0.08249919268270166,0.0,-0.5544733017429347,-0.024894571860828846,0.21779564292559525,-0.15717554645772375,train,0
1.1622137077243928,0.0,-0.7738100339361706,0.028268182155547814,0.3621526599654424,-0.4359814513330267,train,0
0.012649921258144932,0.0,0.29843219574942237,-0.25302232233990307,0.0989716389470507,0.036816122536696215,train,0
0.5837097599651057,1.0,1.2805933706668013,0.07076511826845554,2.583160643820731,0.3698870545879313,train,0
-0.2893238689350747,0.0,0.4958111703055763,0.37603590104985474,0.2961001705847245,-0.2809405440077046,train,1
0.07277390058944964,0.0,-0.4944927205674623,-0.08435013653700939,0.18015137701464007,-0.1510011220241202,train,0
-0.044528328941010886,0.0,-0.09122829014902996,-1.592488434434146,0.00771688665418693,0.8958201074622597,train,0
-0.010280798812800078,1.0,0.07409785224333411,0.009872412200358893,0.005519642541887426,-0.11093554991878721,train,1
0.07879801371337372,0.0,0.09994709304720195,-0.16809865361240883,0.010164423542870909,1.8176386329927758,train,0
0.13877331255314684,0.0,-0.33642082934343664,-0.12067851487651934,0.09183436508872218,-0.288697840691385,train,0
0.30724777284982596,0.0,-0.6377215635399943,-2.287667932916261,0.2721132220379363,-0.34267632378625296,train,0
0.023046128639095505,0.0,-0.06919504087966276,0.030451670584729053,0.004489317316456391,-0.2314877776492419,train,0
-0.7539461228173957,0.0,0.8915874995817595,-0.309202985217971,1.106091484906243,-0.3170437627027144,train,1
0.4046991066686444,0.0,-0.35245934278221475,-0.07746148514844668,0.09985821683456475,-0.41690231054204197,train,0
0.21600670028310026,0.0,-0.26851780975279416,0.03442924840287467,0.060816517452455816,-0.37994896812341694,train,0
1.2373338448046185,0.0,-0.7670501195091413,-0.019669861730175056,0.3577314571086006,-0.4366744070342353,train,0
-0.03206885218202498,0.0,0.805002852585695,-0.08273901998987603,0.8751891845179508,-0.026502529491929026,train,1
0.3759314837355603,0.0,-0.5766706158121548,0.08190883421938767,0.23209617785811584,-0.3774717683495147,train,0
0.017508147538895995,1.0,0.18113664861540688,-5.40801700048496,0.03464351362085345,0.09360954124919937,train,0
0.03984885221731657,0.0,0.07409785224333411,-0.20816826333051752,0.005519642541887426,0.9201227925139452,train,0
0.49694439091573556,0.0,-0.7311443596688644,-0.04276339894108125,0.3340903994562302,-0.39432592496451935,train,0
0.5357125112068355,0.0,-0.7670501195091413,0.028767683774862555,0.3577314571086006,-0.39965596276347104,train,0
-0.08684361149287048,0.0,-0.17451244494489962,-0.073823599648658,0.02704011003338056,0.995466759212495,train,0
-0.19856027870568405,0.0,0.605161836483365,-7.633867085945131,0.4600274669757944,-0.18600676976497682,train,1
-2.528161102473441,0.0,1.1262779087185542,-0.015610861588986872,1.9056543416376046,-0.41967765084076564,train,1
0.9634887337108934,0.0,-0.7995730201698694,0.03418848448681447,0.37888924634922355,-0.4323291264482622,train,0
-0.07054494941699686,0.0,-0.13381767243453546,-0.036971953435079426,0.016243669363484415,1.0595716745810277,train,0
0.20798159729526314,0.0,-0.5070268038511981,-0.018280785170379503,0.18787789069019636,-0.3045303252177036,train,0
0.17874565982518512,0.0,-0.4816765299791187,0.12009279814157037,0.17233860120385705,-0.2858913696312368,train,0
0.006340228481736045,0.0,0.024137553184114993,-0.38736924215182483,0.0005719661999906486,0.33346406372118875,train,0
0.5053678018476788,0.0,-0.7531208084059423,0.040469238224544825,0.34858861133465285,-0.39472338296385534,train,0
1.196791860594399,0.0,1.9468489690941506,-0.12048198673215932,7.163021044319254,0.43363833955478304,train,0
0.3111378000904305,1.0,0.4958111703055763,-0.08336406219165267,0.2961001705847245,0.8806215242410816,train,0
0.2583443134140022,1.0,0.3937303972297988,-1.0996222710835122,0.17925101363427298,1.0168068491437159,train,0
-0.08277729324999164,1.0,-0.15439639559565518,-0.09406788328564426,0.021392067582235264,1.1120425259368147,train,0
-0.5081584104190826,0.0,0.7223044155811761,0.01856409665076314,0.6842290227198399,-0.29731570071958136,train,1
0.4490595028909868,0.0,-0.45517040737870285,0.011730212182483416,0.15648709975737207,-0.4105959330622793,train,0
-0.09699772988190028,0.0,-0.3681402812403155,-0.0751738988907199,0.10793747273857342,0.44393218196541373,train,0
0.016973723893013274,0.0,0.024137553184114993,-0.21937626740299027,0.0005719661999906486,1.5550774648086019,train,0
1.7655826792946532,1.0,1.4459250533394894,-0.25917525903575206,3.456483627862306,1.651216027733652,train,0
-0.112229705968574,1.0,-0.26851780975279416,0.03183586551293082,0.060816517452455816,0.8114566845080726,train,0
0.3723931846734243,0.0,-0.6471461020839534,0.24948430047488956,0.2783511945109671,-0.36802964852335784,train,0
0.21093002256416493,0.0,-0.4944927205674623,0.015165754808377355,0.18015137701464007,-0.3094425900793505,train,0
-0.3272370610875453,0.0,2.016195577905481,-0.033600253434834026,7.815550749775514,-0.07165247912781199,train,1
0.8286009571243252,0.0,0.8915874995817595,-0.12448699277239188,1.106091484906243,1.3611638578443404,train,0
0.09017146545094225,0.0,-0.33642082934343664,0.06034914648133576,0.09183436508872218,-0.22031362125995874,train,0
-0.047965166207401655,0.0,0.048832471823813145,0.10026983662202378,0.002368813908600312,-0.38411860914153395,train,1
0.48257722713279483,0.0,1.1765388860694865,0.17492096458253423,2.1123935541831957,0.3354522942242562,train,0
-0.0,0.0,0.0,0.00631325747335426,0.0,-0.32641214682809516,train,1
0.2558642949152851,0.0,-0.6081931367615062,-0.03491159942883289,0.2526563607875359,-0.31912322232536433,train,0
0.6919390800523431,0.0,-0.8291785282253821,0.022051392505099823,0.3978524338083381,-0.41751138247855407,train,0
-0.0,1.0,0.0,-1.296329325478575,0.0,-0.09877668334184489,train,1
0.1511232355203619,0.0,0.4610012362316811,-0.1003540206406527,0.2524882152135919,0.3472311962206691,train,0
0.15957713092434586,0.0,-0.5656940519084042,0.252052922782586,0.22500377317035675,-0.2506496547871304,train,0
-0.07172678243443878,0.0,-0.26851780975279416,-0.14635229955536225,0.060816517452455816,0.41794504997380694,train,0
0.9890762210942714,0.0,-0.8665743732165347,0.12696931308264864,0.42128362020724675,-0.43234492695557136,train,0
2.1748667063988827,0.0,1.5626537673982777,-0.054580650167594086,4.171722937090335,2.015944404786425,train,0
-0.024082171090026864,0.0,-0.3200162265633805,0.11150727558359066,0.08389015993501911,0.09397351722114222,train,0
-0.14396244600067248,0.0,-0.30323682670054003,-0.2082062295793208,0.07605233711978432,1.0370935719209935,train,0
0.003979350148300333,1.0,-0.38347197026810537,-0.9520625870570799,0.11605018996175251,-0.012018731125212422,train,0
0.24315229590622547,1.0,0.36123382226646156,0.12840654089868422,0.14888017061935915,1.0877398408851293,train,0
0.15183185600672097,0.0,-0.38347197026810537,0.0328501289174174,0.11605018996175251,-0.28657417726852485,train,0
1.262239049249157,0.0,-0.8457274121061331,0.08252791460436149,0.4083008866911323,-0.43653805241818294,train,0
-0.14395667481960137,0.0,-0.5430023822978399,-0.058051763774960935,0.21047489321507748,0.5229469450941775,train,0
-0.05513311878842162,1.0,0.36123382226646156,-4.805962314770978,0.14888017061935915,-0.10798612188774677,train,1
-1.070768930425461,1.0,0.8477981186460789,-0.9636480164889363,0.9852443123043145,-0.37582259039912264,train,1
0.017621141932068863,0.0,0.07409785224333411,0.03848457739055706,0.005519642541887426,0.2844796695436757,train,0
0.09916858537143923,1.0,0.29843219574942237,-1.218522527260639,0.0989716389470507,0.38655470878630466,train,0
0.07811450135367236,1.0,0.18113664861540688,-0.8659552806599783,0.03464351362085345,0.6012535069131922,train,0
0.46196030654688686,0.0,-0.5312751803100463,-0.07351583179760224,0.20304526562900377,-0.4042622808972806,train,0
-0.006307861751168355,0.0,0.048832471823813145,0.07646209535856575,0.002368813908600312,-0.10536587109231352,train,1
0.0,0.0,0.0,-0.0779598934581069,0.0,0.051397733567707535,train,0
0.7154862356584621,0.0,0.6823573956828732,-0.1936112441538986,0.6018540359130145,1.9979619226583973,train,0
-1.3463036859498159,0.0,1.8128503736783994,-0.07517637018798345,6.00291177316352,-0.25277049669082824,train,1
0.07670660365258307,0.0,0.8915874995817595,-1.1359363578236177,1.106091484906243,0.06121944177183879,train,0
0.01926795902402988,0.0,0.024137553184114993,-0.26217681673969306,0.0005719661999906486,2.007968910620856,train,0
0.06542784544038242,0.0,-0.5656940519084042,0.020836705914075257,0.22500377317035675,-0.1287628484928855,train,0
0.5681802875698365,1.0,0.5678723656605169,-0.1704768802907575,0.3994014531273108,1.9807882760235762,train,0
0.2075309805358905,1.0,1.0771587023643228,-0.06026109860708827,1.7161412671017187,0.13898803393723247,train,0
-0.0021268686414473268,1.0,-0.06919504087966276,-0.2388584659640156,0.004489317316456391,0.031459938660173416,train,0
0.5684684107892548,0.0,-0.5874088495914729,0.006793803091399749,0.239070330235223,-0.4154218594375583,train,0
0.8475017991831744,0.0,1.1262779087185542,-0.19482978316625324,1.9056543416376046,0.8257335714695506,train,0
0.007441994727256903,0.0,-0.13381767243453546,-0.12146589520849382,0.016243669363484415,-0.05329097292564258,train,0
0.007458805344986045,0.0,0.048832471823813145,-0.05108848012845244,0.002368813908600312,0.16840143069831665,train,0
-0.18380868207989073,1.0,0.1534523044923877,-0.014779847738439638,0.024555234397883444,-0.3996553044089998,train,1
0.1627552870581876,0.0,0.805002852585695,-0.09066164530575851,0.8751891845179508,0.16321735949069704,train,0
0.880374238749531,0.0,-0.9276197239998926,0.0003803498541000039,0.4579176537173093,-0.42818763478632155,train,0
-0.09699772988190028,0.0,-0.3681402812403155,-0.0751738988907199,0.10793747273857342,0.44393218196541373,train,0
0.6580763409710255,0.0,-0.7383974626286711,-0.45837453392024735,0.33888387884621934,-0.41714787675980497,train,0
0.0,0.0,0.0,-0.004191809671616661,0.0,0.22889480153904465,train,0
0.02192776395038398,1.0,0.42698032499742933,-2.0835524737164812,0.21366750800822779,0.042552270993748496,train,0
9.424694431281161e-05,0.0,-0.17451244494489962,-2.7471320356377413,0.02704011003338056,-0.000563363326081979,train,0
-0.05088863357352669,0.0,-0.09122829014902996,-0.06603067116538475,0.00771688665418693,1.125736298938074,train,0
0.9556691965033086,0.0,0.8915874995817595,-0.07198759520130608,1.106091484906243,1.796336163317053,train,0
0.47308682390074525,0.0,1.4459250533394894,-11.817932190478144,3.456483627862306,0.22775772931661872,train,0
-0.16478556032442432,0.0,0.268093843297155,-2.653009068844153,0.07884178870431577,-0.3042632214036681,train,1
0.32678949979389416,0.0,-0.41311998492529856,-0.045696955279573535,0.1322986702072026,-0.3876251931564993,train,0
1.3808844160703397,0.0,2.804917334667073,-5.397580966582536,18.057326719641516,0.2515459573743696,train,0
0.04263167060127348,0.0,0.7631790102670789,-3.8877148594792708,0.7751048745971048,0.04068160378911216,train,0
-0.04579074769019061,1.0,-0.09122829014902996,-1.5247114343712778,0.00771688665418693,0.938594337963446,train,0
3.207186087361739,0.0,2.016195577905481,-0.2798737291578596,7.815550749775514,2.0827391684230623,train,0
0.046650230596858085,0.0,-0.1127653595234433,0.11689692690222905,0.011661205421595365,-0.26944379392752643,train,0
-0.07933229562356213,0.0,-0.33642082934343664,0.0998816627191867,0.09183436508872218,0.37202482560660316,train,0
-0.056971418116209344,0.0,-0.2860737239657773,-0.07766567808326755,0.06835033455604456,0.2873820722553438,train,0
0.2886124523575093,0.0,-0.5544733017429347,-0.09795202496786135,0.21779564292559525,-0.3456022391576072,train,0
0.1602504947744413,0.0,0.4610012362316811,0.008186556856515571,0.2524882152135919,0.3754059460694828,train,0
0.019676600016947442,0.0,-0.06919504087966276,-0.34340815434241595,0.004489317316456391,-0.2074832331223777,train,1
0.15518111793230915,0.0,-0.4944927205674623,-0.010331233159952642,0.18015137701464007,-0.26021742626665045,train,0
0.43340222452897853,0.0,-0.7459436349242261,-0.016764644324760516,0.3438625414499146,-0.37825568042345353,train,0
-0.040945321299261137,0.0,0.29843219574942237,-1.550857051953898,0.0989716389470507,-0.10070754295527794,train,1
1.140398798466412,0.0,0.8421790053913933,-0.2239457891704142,0.9703449588251329,3.1157819793333124,train,0
-0.06127626790140488,0.0,-0.3681402812403155,-0.1155233310627773,0.10793747273857342,0.24356293915770125,train,0
0.06822871061955194,0.0,-0.5192854488503009,-0.06238098113937141,0.19551119808506534,-0.13951659852697887,train,0
0.1559863019846896,0.0,-0.5070268038511981,-0.07591140669367599,0.18787789069019636,-0.25832794893426514,train,0
0.07404454891190304,0.0,0.7631790102670789,-0.18644770081558176,0.7751048745971048,0.07305477415149864,train,0
-0.19299977044371813,0.0,-0.4274520573994203,-0.21463123034618345,0.14040049324583867,1.0800841188912933,train,0
0.46309529459836474,0.0,-0.6182502976193397,-0.031584561446473904,0.2592656355152083,-0.3958565991100928,train,0
0.5421687062780013,1.0,0.7223044155811761,-0.0030739572113137976,0.6842290227198399,1.0318925715984,train,0
0.3517333956161153,0.0,-0.5192854488503009,-1.2066133993076325,0.19551119808506534,-0.377493776198981,train,0
1.3660719567772277,0.0,1.1262779087185542,-0.2713117165998041,1.9056543416376046,1.978389984735581,train,0
-0.005052276110426604,1.0,-0.09122829014902996,0.07571468122887011,0.00771688665418693,0.0590026682166212,train,0
1.218387398658569,0.0,1.2805933706668013,-0.0008500860344611279,2.583160643820731,1.1337306032313919,train,0
0.37856928297858605,0.0,-0.4816765299791187,-0.37124732376787567,0.17233860120385705,-0.39150026757406714,train,0
-0.0357268902337853,0.0,-0.2860737239657773,-0.12641656775541088,0.06835033455604456,0.16299916200880882,train,0
0.055014015196845074,0.0,0.23844222418273242,0.005520269061402422,0.06156990330847961,0.2494411040792583,train,0
0.10634222966811904,1.0,0.20946161515187361,0.0042466745602326135,0.046912275541782046,0.7579230609344682,train,0
0.09279919588648726,0.0,0.23844222418273242,-0.11375489801444358,0.06156990330847961,0.49884552840940616,train,0
0.009481196275544019,0.0,-0.3984625510775536,-0.01931453378762518,0.12417654561572762,-0.02730854346597294,train,0
-0.33920955618456,0.0,1.4459250533394894,-4.187512034389827,3.456483627862306,-0.11361411211024235,train,1
-0.009814628291614872,0.0,-0.3681402812403155,0.007047713177095165,0.10793747273857342,0.032148389335786204,train,0
0.14211716260231155,0.0,-0.17451244494489962,0.03513213078064484,0.02704011003338056,-0.37526665707350143,train,0
-0.0491281073151886,0.0,0.9363942135844174,-0.0034687990762817035,1.23861519828414,-0.03310488433182193,train,1
0.6633738992042378,0.0,-0.8910074254667822,-0.002690768757730422,0.43621275408861876,-0.4133121155092324,train,0
0.09017146545094225,0.0,-0.33642082934343664,0.06034914648133576,0.09183436508872218,-0.22031362125995874,train,0
-1.5033998426193744,0.0,1.3344420495520857,-0.055374801846226514,2.850262867096824,-0.33934505016190813,train,1
0.05624335400495864,0.0,-0.3984625510775536,-1.243419968375772,0.12417654561572762,-0.13904728583964177,train,0
-0.16412351666038502,0.0,0.1534523044923877,0.010819395772433793,0.024555234397883444,-0.38818009192509423,train,1
0.8744554549496513,0.0,1.0291552230123446,0.1407550232363738,1.5425752760196199,1.0667101180617666,train,0
0.14842798766250231,1.0,0.29843219574942237,-0.06288100416603645,0.0989716389470507,0.6909307909564667,train,0
0.2520943112852425,0.0,0.6433167694966844,-0.032645445914106064,0.5273232688988533,0.40155108313418114,train,0
0.24023365581001874,0.0,-0.70777146321697,-2.486762304013066,0.31860197116421224,-0.2964908766177885,train,0
0.4100904008032396,0.0,0.7631790102670789,-0.05618692763969976,0.7751048745971048,0.5910866328648671,train,0
0.044238415440433894,0.0,0.07409785224333411,-0.06596428572667332,0.005519642541887426,1.1003896517963199,train,0
0.03416117581702395,0.0,0.42698032499742933,-5.823423934236577,0.21366750800822779,0.06806256624691867,train,0
-0.031912195566231025,0.0,-0.23219006903211017,0.1771340841540135,0.04639901152021872,0.1760618552240898,train,0
0.4857921976673319,0.0,-0.4816765299791187,-0.01765174873087071,0.17233860120385705,-0.41345714159417707,train,0
1.5261137994244838,0.0,1.2805933706668013,-0.24370958897386846,2.583160643820731,1.732203032756897,train,0
0.18470043251300824,1.0,0.36123382226646156,0.05823689720455029,0.14888017061935915,0.692332145473766,train,0
1.218387398658569,0.0,1.2805933706668013,-0.0008500860338657288,2.583160643820731,1.1337306032313919,train,0
0.3647760284239879,0.0,-0.7459436349242261,0.11383122527416996,0.3438625414499146,-0.356047597147256,train,0
-0.05760954064988628,0.0,-0.656370023703383,-0.022497835309418974,0.28446556726886474,0.1422534721144559,train,0
1.3313547417721525,0.0,1.0771587023643228,0.04900595838353641,1.7161412671017187,2.1272533357410293,train,0
0.501534245654989,0.0,-0.6182502976193397,-0.5548290079505056,0.2592656355152083,-0.4033314617256223,train,0
-0.027761108986934055,1.0,0.18113664861540688,0.032178483032087674,0.03464351362085345,-0.11583935022294703,train,1
0.050020925215938206,0.0,-0.30323682670054003,0.055363295051237146,0.07605233711978432,-0.1508120802402429,train,0
0.04649059505449436,0.0,-0.2505597677641564,-0.021210742861889537,0.05348642094126136,-0.16174922901988886,train,0
0.49239691139144276,0.0,-0.7311443596688644,-0.02126006333368853,0.3340903994562302,-0.39339115566603367,train,0
-0.11542896803868535,1.0,0.5678723656605169,0.08337967668372388,0.3994014531273108,-0.12851549531298637,train,1
-0.059162653509370625,0.0,-0.26851780975279416,0.1250064521799513,0.060816517452455816,0.32317304282972037,train,0
0.035596995916802425,0.0,0.07409785224333411,-0.018769239538403693,0.005519642541887426,0.7656728335670492,train,0
0.058950105335877766,0.0,0.07409785224333411,-0.2503819123064819,0.005519642541887426,1.897967283544806,train,0
-0.03206885218202498,0.0,0.805002852585695,-0.08273901998987603,0.8751891845179508,-0.026502529491929026,train,1
0.10861360825557775,0.0,0.805002852585695,0.14567469525574997,0.8751891845179508,0.10309642917939876,train,0
0.8180003357535729,0.0,-0.8563129600032154,0.03137324571835596,0.414919570570987,-0.42593700300115583,train,0
0.17379648938249995,1.0,0.3937303972297988,-1.1412787966621047,0.17925101363427298,0.5442306046421513,train,0
0.2152140330849175,0.0,-0.6182502976193397,0.07356571407344635,0.2592656355152083,-0.2902176990135028,train,0
0.09154206575450022,0.0,-0.1941764914567915,-0.0017893527843418173,0.033126988498560286,-0.29735896401340406,train,0
0.1683004864879126,1.0,0.3294733688027077,-0.12509694503586716,0.12222288100876291,0.7056497159200457,train,0
0.2476599628144222,0.0,-0.4843916659529638,-0.015525256840878673,0.1739860622962827,-0.3362949879474106,train,0
0.10523904147935174,0.0,-0.46857141512681705,-0.7008547590950029,0.16444750137158765,-0.2058100722591057,train,0
0.13164845584874194,1.0,0.4958111703055763,-0.8600620558738006,0.2961001705847245,0.2602700946243477,train,0
-0.11171973291793907,0.0,-0.441466382624919,0.08740124120791881,0.14846760016582805,0.446489418832888,train,0
-0.7706123816939732,0.0,0.6823573956828732,0.017247910740925854,0.6018540359130145,-0.36919371327910366,train,1
0.35724629492907367,1.0,0.4958111703055763,-0.14301149580623096,0.2961001705847245,1.1145254627996803,train,0
0.13334971164941362,0.0,-0.6653982852957606,-0.0317232181378247,0.29045688627701893,-0.20855729141684462,train,0
0.5447054570616121,0.0,0.9822420182170739,-2.4121187068107983,1.3837679428513492,0.554463314137598,train,0
-0.07715686800043502,0.0,2.159767280283831,-0.00010770182156515822,9.28458224480626,-0.0163224883541796,train,1
0.880374238749531,0.0,-0.9276197239998926,0.0003803498541000039,0.4579176537173093,-0.42818763478632155,train,0
0.5644655802058538,0.0,-0.8715927299265537,-1.0267565277540598,0.4243764021672213,-0.4005146450952121,train,0
0.8233193721287271,0.0,0.7223044155811761,-0.16343041338696968,0.6842290227198399,2.3155427145083456,train,0
